kpos data fit err
12.7037 5.387 5.40049 -0.01349
12.7052 5.35131 5.40061 -0.0493
12.7067 5.29621 5.40074 -0.10453
12.7082 5.24112 5.40089 -0.15977
12.7097 5.27164 5.40104 -0.1294
12.7112 5.35463 5.40121 -0.04658
12.7127 5.42596 5.40138 0.02458
12.7142 5.43293 5.40157 0.03136
12.7157 5.4399 5.40176 0.03814
12.7172 5.45042 5.40197 0.04845
12.7187 5.46311 5.40218 0.06093
12.7202 5.46987 5.4024 0.06747
12.7217 5.44387 5.40264 0.04123
12.7232 5.41786 5.40288 0.01498
12.7247 5.41966 5.40313 0.01653
12.7262 5.43851 5.40339 0.03512
12.7277 5.45094 5.40365 0.04729
12.7292 5.42795 5.40393 0.02402
12.7307 5.40496 5.40421 0.00075
12.7322 5.3877 5.4045 -0.0168
12.7337 5.37395 5.4048 -0.03085
12.7352 5.35824 5.40511 -0.04687
12.7367 5.33169 5.40543 -0.07374
12.7382 5.30515 5.40575 -0.1006
12.7397 5.28655 5.40608 -0.11953
12.7412 5.27282 5.40641 -0.13359
12.7427 5.26273 5.40675 -0.14402
12.7442 5.2727 5.4071 -0.1344
12.7457 5.28266 5.40745 -0.12479
12.7472 5.28708 5.40781 -0.12073
12.7487 5.2881 5.40818 -0.12008
12.7502 5.29754 5.40855 -0.11101
12.7517 5.3535 5.40893 -0.05543
12.7532 5.40946 5.40931 0.00015
12.7547 5.43287 5.40969 0.02318
12.7562 5.43632 5.41008 0.02624
12.7577 5.4339 5.41048 0.02342
12.7592 5.39904 5.41088 -0.01184
12.7607 5.36419 5.41128 -0.04709
12.7622 5.35748 5.41169 -0.05421
12.7637 5.368 5.4121 -0.0441
12.7652 5.37473 5.41251 -0.03778
12.7667 5.34143 5.41293 -0.0715
12.7682 5.30813 5.41335 -0.10522
12.7697 5.29756 5.41378 -0.11622
12.7712 5.30094 5.4142 -0.11326
12.7727 5.30489 5.41463 -0.10974
12.7742 5.31482 5.41506 -0.10024
12.7757 5.32475 5.4155 -0.09075
12.7772 5.33765 5.41594 -0.07829
12.7787 5.35293 5.41638 -0.06345
12.7802 5.36789 5.41682 -0.04893
12.7817 5.36707 5.41727 -0.0502
12.7832 5.36624 5.41772 -0.05148
12.7847 5.37267 5.41817 -0.0455
12.7862 5.38496 5.41862 -0.03366
12.7877 5.39685 5.41907 -0.02222
12.7892 5.3889 5.41953 -0.03063
12.7907 5.38094 5.41999 -0.03905
12.7922 5.38863 5.42045 -0.03182
12.7937 5.41282 5.42092 -0.0081
12.7952 5.437 5.42139 0.01561
12.7967 5.44869 5.42186 0.02683
12.7982 5.45977 5.42233 0.03744
12.7997 5.48283 5.42281 0.06002
12.8012 5.52243 5.42329 0.09914
12.8027 5.56204 5.42377 0.13827
12.8042 5.55209 5.42425 0.12784
12.8057 5.53581 5.42474 0.11107
12.8072 5.52247 5.42523 0.09724
12.8087 5.51452 5.42573 0.08879
12.8102 5.50656 5.42623 0.08033
12.8117 5.51494 5.42673 0.08821
12.8132 5.5269 5.42723 0.09967
12.8147 5.53644 5.42774 0.1087
12.8162 5.54155 5.42826 0.11329
12.8177 5.54666 5.42877 0.11789
12.8192 5.51674 5.42929 0.08745
12.8207 5.47912 5.42982 0.0493
12.8222 5.45138 5.43035 0.02103
12.8237 5.44819 5.43088 0.01731
12.8252 5.44501 5.43142 0.01359
12.8267 5.44711 5.43196 0.01515
12.8282 5.45094 5.43251 0.01843
12.8297 5.45478 5.43306 0.02172
12.8312 5.45871 5.43362 0.02509
12.8327 5.46265 5.43418 0.02847
12.8342 5.47576 5.43475 0.04101
12.8357 5.4945 5.43532 0.05918
12.8372 5.51063 5.43589 0.07474
12.8387 5.49915 5.43647 0.06268
12.8402 5.48767 5.43705 0.05062
12.8417 5.45916 5.43764 0.02152
12.8432 5.4169 5.43823 -0.02133
12.8447 5.37512 5.43883 -0.06371
12.8462 5.35657 5.43943 -0.08286
12.8477 5.33801 5.44004 -0.10203
12.8492 5.35027 5.44065 -0.09038
12.8507 5.39504 5.44126 -0.04622
12.8522 5.4398 5.44188 -0.00208
12.8537 5.45353 5.4425 0.01103
12.8552 5.46573 5.44313 0.0226
12.8567 5.47272 5.44376 0.02896
12.8582 5.47251 5.44439 0.02812
12.8597 5.4723 5.44503 0.02727
12.8612 5.48662 5.44567 0.04095
12.8627 5.50413 5.44631 0.05782
12.8642 5.51215 5.44695 0.0652
12.8657 5.49657 5.4476 0.04897
12.8672 5.48099 5.44825 0.03274
12.8687 5.503 5.4489 0.0541
12.8702 5.53731 5.44956 0.08775
12.8717 5.56307 5.45021 0.11286
12.8732 5.54158 5.45087 0.09071
12.8747 5.5201 5.45153 0.06857
12.8762 5.49058 5.45219 0.03839
12.8777 5.45614 5.45285 0.00329
12.8792 5.42441 5.45352 -0.02911
12.8807 5.42134 5.45418 -0.03284
12.8822 5.41826 5.45485 -0.03659
12.8837 5.4272 5.45551 -0.02831
12.8852 5.44881 5.45618 -0.00737
12.8867 5.47042 5.45684 0.01358
12.8882 5.43527 5.45751 -0.02224
12.8897 5.39733 5.45817 -0.06084
12.8912 5.38007 5.45884 -0.07877
12.8927 5.39136 5.4595 -0.06814
12.8942 5.40265 5.46016 -0.05751
12.8957 5.44605 5.46083 -0.01478
12.8972 5.49649 5.46149 0.035
12.8987 5.52321 5.46215 0.06106
12.9002 5.49087 5.46281 0.02806
12.9017 5.45852 5.46347 -0.00495
12.9032 5.44582 5.46413 -0.01831
12.9047 5.44208 5.46479 -0.02271
12.9062 5.43792 5.46545 -0.02753
12.9077 5.43141 5.46611 -0.0347
12.9092 5.42491 5.46676 -0.04185
12.9107 5.41994 5.46742 -0.04748
12.9122 5.41621 5.46807 -0.05186
12.9137 5.41327 5.46872 -0.05545
12.9152 5.44916 5.46938 -0.02022
12.9167 5.48505 5.47003 0.01502
12.9182 5.51732 5.47068 0.04664
12.9197 5.5446 5.47133 0.07327
12.9212 5.57187 5.47198 0.09989
12.9227 5.48989 5.47263 0.01726
12.9242 5.38393 5.47328 -0.08935
12.9257 5.31665 5.47393 -0.15728
12.9272 5.34565 5.47458 -0.12893
12.9287 5.37465 5.47523 -0.10058
12.9302 5.42956 5.47588 -0.04632
12.9317 5.49629 5.47653 0.01976
12.9332 5.55441 5.47718 0.07723
12.9347 5.56506 5.47784 0.08722
12.9362 5.57571 5.47849 0.09722
12.9377 5.56011 5.47914 0.08097
12.9392 5.52331 5.4798 0.04351
12.9407 5.48652 5.48045 0.00607
12.9422 5.48787 5.48111 0.00676
12.9437 5.4911 5.48177 0.00933
12.9452 5.49311 5.48243 0.01068
12.9467 5.4929 5.48309 0.00981
12.9482 5.4927 5.48376 0.00894
12.9497 5.49109 5.48442 0.00667
12.9512 5.48917 5.48509 0.00408
12.9527 5.4914 5.48576 0.00564
12.9542 5.50832 5.48644 0.02188
12.9557 5.52524 5.48711 0.03813
12.9572 5.49971 5.48779 0.01192
12.9587 5.44815 5.48847 -0.04032
12.9602 5.39709 5.48915 -0.09206
12.9617 5.3701 5.48984 -0.11974
12.9632 5.34311 5.49053 -0.14742
12.9647 5.33721 5.49122 -0.15401
12.9662 5.36043 5.49191 -0.13148
12.9677 5.38365 5.49261 -0.10896
12.9692 5.40481 5.4933 -0.08849
12.9707 5.42571 5.494 -0.06829
12.9722 5.45199 5.49471 -0.04272
12.9737 5.49163 5.49541 -0.00378
12.9752 5.53128 5.49612 0.03516
12.9767 5.53686 5.49683 0.04003
12.9782 5.53127 5.49754 0.03373
12.9797 5.5216 5.49825 0.02335
12.9812 5.49741 5.49897 -0.00156
12.9827 5.47322 5.49969 -0.02647
12.9842 5.49067 5.5004 -0.00973
12.9857 5.52713 5.50112 0.02601
12.9872 5.55806 5.50184 0.05622
12.9887 5.55848 5.50257 0.05591
12.9902 5.55891 5.50329 0.05562
12.9917 5.52884 5.50401 0.02483
12.9932 5.48008 5.50474 -0.02466
12.9947 5.44072 5.50546 -0.06474
12.9962 5.50053 5.50619 -0.00566
12.9977 5.56034 5.50691 0.05343
12.9992 5.57136 5.50764 0.06372
13.0007 5.54301 5.50837 0.03464
13.0022 5.51475 5.5091 0.00565
13.0037 5.49061 5.50984 -0.01923
13.0052 5.46648 5.51057 -0.04409
13.0067 5.45693 5.51131 -0.05438
13.0082 5.46276 5.51205 -0.04929
13.0097 5.4686 5.51278 -0.04418
13.0112 5.53265 5.51352 0.01913
13.0127 5.59956 5.51426 0.0853
13.0142 5.62395 5.515 0.10895
13.0157 5.58966 5.51574 0.07392
13.0172 5.55536 5.51648 0.03888
13.0187 5.53965 5.51722 0.02243
13.0202 5.52631 5.51796 0.00835
13.0217 5.53987 5.5187 0.02117
13.0232 5.60266 5.51945 0.08321
13.0247 5.66544 5.52019 0.14525
13.0262 5.64205 5.52093 0.12112
13.0277 5.59044 5.52167 0.06877
13.0292 5.55725 5.52241 0.03484
13.0307 5.58936 5.52315 0.06621
13.0322 5.62147 5.52388 0.09759
13.0337 5.65767 5.52462 0.13305
13.0352 5.69573 5.52536 0.17037
13.0367 5.72747 5.5261 0.20137
13.0382 5.7243 5.52684 0.19746
13.0397 5.72112 5.52758 0.19354
13.0412 5.65234 5.52832 0.12402
13.0427 5.54336 5.52906 0.0143
13.0442 5.43744 5.5298 -0.09236
13.0457 5.48147 5.53055 -0.04908
13.0472 5.52549 5.53129 -0.0058
13.0487 5.53581 5.53203 0.00378
13.0502 5.51058 5.53278 -0.0222
13.0517 5.48536 5.53352 -0.04816
13.0532 5.5195 5.53427 -0.01477
13.0547 5.55654 5.53502 0.02152
13.0562 5.59203 5.53577 0.05626
13.0577 5.62466 5.53652 0.08814
13.0592 5.65729 5.53728 0.12001
13.0607 5.61169 5.53804 0.07365
13.0622 5.54892 5.5388 0.01012
13.0637 5.5106 5.53956 -0.02896
13.0652 5.53309 5.54032 -0.00723
13.0667 5.55558 5.54109 0.01449
13.0682 5.54411 5.54187 0.00224
13.0697 5.51714 5.54264 -0.0255
13.0712 5.50567 5.54342 -0.03775
13.0727 5.57979 5.54421 0.03558
13.0742 5.65391 5.54499 0.10892
13.0757 5.63553 5.54579 0.08974
13.0772 5.54249 5.54658 -0.00409
13.0787 5.45177 5.54738 -0.09561
13.0802 5.47482 5.54819 -0.07337
13.0817 5.49787 5.549 -0.05113
13.0832 5.52841 5.54982 -0.02141
13.0847 5.5693 5.55064 0.01866
13.0862 5.61019 5.55146 0.05873
13.0877 5.61108 5.55229 0.05879
13.0892 5.60687 5.55313 0.05374
13.0907 5.60483 5.55397 0.05086
13.0922 5.60823 5.55482 0.05341
13.0937 5.61163 5.55567 0.05596
13.0952 5.60929 5.55653 0.05276
13.0967 5.60508 5.55739 0.04769
13.0982 5.59493 5.55826 0.03667
13.0997 5.552 5.55913 -0.00713
13.1012 5.50906 5.56001 -0.05095
13.1027 5.51526 5.56089 -0.04563
13.1042 5.55157 5.56178 -0.01021
13.1057 5.5867 5.56268 0.02402
13.1072 5.56398 5.56358 0.0004
13.1087 5.54126 5.56448 -0.02322
13.1102 5.53501 5.56539 -0.03038
13.1117 5.55147 5.5663 -0.01483
13.1132 5.56793 5.56722 0.00071
13.1147 5.58453 5.56814 0.01639
13.1162 5.60113 5.56907 0.03206
13.1177 5.62072 5.57 0.05072
13.1192 5.64772 5.57093 0.07679
13.1207 5.67472 5.57187 0.10285
13.1222 5.69615 5.57281 0.12334
13.1237 5.71505 5.57376 0.14129
13.1252 5.73193 5.57471 0.15722
13.1267 5.7276 5.57566 0.15194
13.1282 5.72327 5.57662 0.14665
13.1297 5.68356 5.57758 0.10598
13.1312 5.61528 5.57854 0.03674
13.1327 5.547 5.5795 -0.0325
13.1342 5.56787 5.58047 -0.0126
13.1357 5.59312 5.58144 0.01168
13.1372 5.61876 5.58242 0.03634
13.1387 5.64514 5.58339 0.06175
13.1402 5.67152 5.58437 0.08715
13.1417 5.67356 5.58535 0.08821
13.1432 5.66763 5.58633 0.0813
13.1447 5.66029 5.58731 0.07298
13.1462 5.64514 5.5883 0.05684
13.1477 5.63 5.58929 0.04071
13.1492 5.64736 5.59028 0.05708
13.1507 5.69096 5.59127 0.09969
13.1522 5.73363 5.59227 0.14136
13.1537 5.73058 5.59327 0.13731
13.1552 5.72754 5.59427 0.13327
13.1567 5.71699 5.59527 0.12172
13.1582 5.69609 5.59628 0.09981
13.1597 5.67519 5.59728 0.07791
13.1612 5.65525 5.5983 0.05695
13.1627 5.63552 5.59931 0.03621
13.1642 5.62035 5.60033 0.02002
13.1657 5.62135 5.60135 0.02
13.1672 5.62235 5.60237 0.01998
13.1687 5.62549 5.6034 0.02209
13.1702 5.62994 5.60444 0.0255
13.1717 5.63371 5.60547 0.02824
13.1732 5.60423 5.60652 -0.00229
13.1747 5.57475 5.60756 -0.03281
13.1762 5.55952 5.60861 -0.04909
13.1777 5.56398 5.60967 -0.04569
13.1792 5.56844 5.61074 -0.0423
13.1807 5.64448 5.61181 0.03267
13.1822 5.73623 5.61288 0.12335
13.1837 5.80763 5.61397 0.19366
13.1852 5.76667 5.61506 0.15161
13.1867 5.72571 5.61616 0.10955
13.1882 5.69366 5.61726 0.0764
13.1897 5.6688 5.61838 0.05042
13.1912 5.64395 5.6195 0.02445
13.1927 5.65797 5.62063 0.03734
13.1942 5.67389 5.62177 0.05212
13.1957 5.68697 5.62293 0.06404
13.1972 5.69486 5.62409 0.07077
13.1987 5.70274 5.62526 0.07748
13.2002 5.71234 5.62644 0.0859
13.2017 5.72251 5.62764 0.09487
13.2032 5.72809 5.62884 0.09925
13.2047 5.70837 5.63006 0.07831
13.2062 5.68864 5.63129 0.05735
13.2077 5.68346 5.63254 0.05092
13.2092 5.69363 5.63379 0.05984
13.2107 5.7038 5.63506 0.06874
13.2122 5.72565 5.63635 0.0893
13.2137 5.749 5.63765 0.11135
13.2152 5.76232 5.63896 0.12336
13.2167 5.75069 5.64028 0.11041
13.2182 5.73907 5.64163 0.09744
13.2197 5.74951 5.64298 0.10653
13.2212 5.77002 5.64436 0.12566
13.2227 5.78911 5.64575 0.14336
13.2242 5.73856 5.64715 0.09141
13.2257 5.68801 5.64857 0.03944
13.2272 5.67137 5.65001 0.02136
13.2287 5.70156 5.65147 0.05009
13.2302 5.73175 5.65294 0.07881
13.2317 5.76908 5.65443 0.11465
13.2332 5.80798 5.65594 0.15204
13.2347 5.83554 5.65746 0.17808
13.2362 5.80048 5.65901 0.14147
13.2377 5.76542 5.66057 0.10485
13.2392 5.73209 5.66215 0.06994
13.2407 5.70016 5.66375 0.03641
13.2422 5.66823 5.66537 0.00286
13.2437 5.7618 5.66701 0.09479
13.2452 5.87141 5.66867 0.20274
13.2467 5.95179 5.67035 0.28144
13.2482 5.95941 5.67206 0.28735
13.2497 5.96703 5.67378 0.29325
13.2512 5.94644 5.67552 0.27092
13.2527 5.90856 5.67729 0.23127
13.2542 5.87103 5.67908 0.19195
13.2557 5.85081 5.68089 0.16992
13.2572 5.8306 5.68273 0.14787
13.2587 5.82332 5.68459 0.13873
13.2602 5.83972 5.68647 0.15325
13.2617 5.85612 5.68838 0.16774
13.2632 5.85333 5.69031 0.16302
13.2647 5.84427 5.69227 0.152
13.2662 5.83746 5.69426 0.1432
13.2677 5.85441 5.69628 0.15813
13.2692 5.87137 5.69832 0.17305
13.2707 5.88811 5.70039 0.18772
13.2722 5.90463 5.7025 0.20213
13.2737 5.92115 5.70463 0.21652
13.2752 5.93492 5.7068 0.22812
13.2767 5.9481 5.709 0.2391
13.2782 5.95415 5.71123 0.24292
13.2797 5.92092 5.7135 0.20742
13.2812 5.88768 5.7158 0.17188
13.2827 5.8832 5.71815 0.16505
13.2842 5.90194 5.72053 0.18141
13.2857 5.92067 5.72295 0.19772
13.2872 5.93889 5.72541 0.21348
13.2887 5.95705 5.72792 0.22913
13.2902 5.96691 5.73047 0.23644
13.2917 5.94731 5.73307 0.21424
13.2932 5.92771 5.73572 0.19199
13.2947 5.96516 5.73842 0.22674
13.2962 6.04867 5.74117 0.3075
13.2977 6.13217 5.74397 0.3882
13.2992 6.06343 5.74683 0.3166
13.3007 5.98723 5.74975 0.23748
13.3022 5.93187 5.75273 0.17914
13.3037 5.92838 5.75577 0.17261
13.3052 5.92489 5.75888 0.16601
13.3067 5.94787 5.76206 0.18581
13.3082 5.98707 5.7653 0.22177
13.3097 6.02628 5.76863 0.25765
13.3112 6.00681 5.77203 0.23478
13.3127 5.98446 5.77551 0.20895
13.3142 5.96085 5.77907 0.18178
13.3157 5.93408 5.78272 0.15136
13.3172 5.90732 5.78647 0.12085
13.3187 5.94214 5.7903 0.15184
13.3202 6.0147 5.79423 0.22047
13.3217 6.08557 5.79827 0.2873
13.3232 6.07377 5.80241 0.27136
13.3247 6.06196 5.80666 0.2553
13.3262 6.06658 5.81102 0.25556
13.3277 6.10128 5.8155 0.28578
13.3292 6.13599 5.8201 0.31589
13.3307 6.10797 5.82484 0.28313
13.3322 6.05134 5.8297 0.22164
13.3337 5.99643 5.83471 0.16172
13.3352 6.02598 5.83986 0.18612
13.3367 6.05554 5.84516 0.21038
13.3382 6.05449 5.85061 0.20388
13.3397 6.01117 5.85623 0.15494
13.3412 5.96786 5.86202 0.10584
13.3427 5.98482 5.86798 0.11684
13.3442 6.01502 5.87413 0.14089
13.3457 6.03906 5.88047 0.15859
13.3472 6.04126 5.88701 0.15425
13.3487 6.04346 5.89376 0.1497
13.3502 6.06155 5.90073 0.16082
13.3517 6.08939 5.90792 0.18147
13.3532 6.11777 5.91535 0.20242
13.3547 6.17241 5.92303 0.24938
13.3562 6.22704 5.93096 0.29608
13.3577 6.24618 5.93916 0.30702
13.3592 6.21632 5.94764 0.26868
13.3607 6.18645 5.95641 0.23004
13.3622 6.23443 5.96549 0.26894
13.3637 6.2995 5.97489 0.32461
13.3652 6.34766 5.98463 0.36303
13.3667 6.33585 5.99471 0.34114
13.3682 6.32403 6.00517 0.31886
13.3697 6.29165 6.016 0.27565
13.3712 6.24668 6.02724 0.21944
13.3727 6.20281 6.0389 0.16391
13.3742 6.21344 6.051 0.16244
13.3757 6.22408 6.06356 0.16052
13.3772 6.25391 6.0766 0.17731
13.3787 6.31891 6.09016 0.22875
13.3802 6.3839 6.10425 0.27965
13.3817 6.41469 6.1189 0.29579
13.3832 6.43429 6.13413 0.30016
13.3847 6.45451 6.14999 0.30452
13.3862 6.47817 6.16649 0.31168
13.3877 6.50182 6.18367 0.31815
13.3892 6.52515 6.20158 0.32357
13.3907 6.54821 6.22023 0.32798
13.3922 6.57127 6.23968 0.33159
13.3937 6.5622 6.25996 0.30224
13.3952 6.55155 6.28112 0.27043
13.3967 6.55001 6.30321 0.2468
13.3982 6.56511 6.32627 0.23884
13.3997 6.58022 6.35034 0.22988
13.4012 6.63146 6.3755 0.25596
13.4027 6.6992 6.40179 0.29741
13.4042 6.76719 6.42928 0.33791
13.4057 6.83779 6.45801 0.37978
13.4072 6.90839 6.48808 0.42031
13.4087 6.94783 6.51954 0.42829
13.4102 6.95439 6.55247 0.40192
13.4117 6.96096 6.58693 0.37403
13.4132 6.96813 6.62302 0.34511
13.4147 6.97544 6.66082 0.31462
13.4162 6.9867 6.70041 0.28629
13.4177 7.01199 6.74187 0.27012
13.4192 7.03727 6.78533 0.25194
13.4207 7.04814 6.83086 0.21728
13.4222 7.05016 6.87857 0.17159
13.4237 7.05219 6.92854 0.12365
13.4252 7.10178 6.98092 0.12086
13.4267 7.1537 7.0358 0.1179
13.4282 7.22471 7.09328 0.13143
13.4297 7.33065 7.15348 0.17717
13.4312 7.4366 7.21654 0.22006
13.4327 7.55312 7.28258 0.27054
13.4342 7.67446 7.35169 0.32277
13.4357 7.78619 7.42399 0.3622
13.4372 7.79661 7.49968 0.29693
13.4387 7.80702 7.57883 0.22819
13.4402 7.84769 7.66157 0.18612
13.4417 7.93014 7.74803 0.18211
13.4432 8.01259 7.83841 0.17418
13.4447 8.06463 7.9328 0.13183
13.4462 8.10999 8.03134 0.07865
13.4477 8.1722 8.13417 0.03803
13.4492 8.32745 8.24152 0.08593
13.4507 8.4827 8.35349 0.12921
13.4522 8.54559 8.47023 0.07536
13.4537 8.53392 8.59192 -0.058
13.4552 8.52224 8.71882 -0.19658
13.4567 8.59005 8.85103 -0.26098
13.4582 8.66801 8.98874 -0.32073
13.4597 8.76636 9.13214 -0.36578
13.4612 8.93702 9.28155 -0.34453
13.4627 9.10768 9.43707 -0.32939
13.4642 9.28611 9.59891 -0.3128
13.4657 9.46929 9.7673 -0.29801
13.4672 9.65248 9.94256 -0.29008
13.4687 9.79324 10.1248 -0.33156
13.4702 9.93192 10.3143 -0.38238
13.4717 10.0992 10.5111 -0.4119
13.4732 10.3188 10.7158 -0.397
13.4747 10.5384 10.9283 -0.3899
13.4762 10.7073 11.1488 -0.4415
13.4777 10.853 11.3776 -0.5246
13.4792 10.9993 11.6149 -0.6156
13.4807 11.1742 11.8608 -0.6866
13.4822 11.3491 12.1154 -0.7663
13.4837 11.5818 12.3787 -0.7969
13.4852 11.9203 12.6511 -0.7308
13.4867 12.2588 12.9323 -0.6735
13.4882 12.5438 13.2225 -0.6787
13.4897 12.8112 13.5214 -0.7102
13.4912 13.089 13.8292 -0.7402
13.4927 13.4766 14.1455 -0.6689
13.4942 13.8642 14.4701 -0.6059
13.4957 14.2307 14.8026 -0.5719
13.4972 14.568 15.1428 -0.5748
13.4987 14.9054 15.4901 -0.5847
13.5002 15.2227 15.8438 -0.6211
13.5017 15.5334 16.2034 -0.67
13.5032 15.8581 16.568 -0.7099
13.5047 16.3304 16.9366 -0.6062
13.5062 16.8028 17.3083 -0.5055
13.5077 17.2434 17.6819 -0.4385
13.5092 17.6402 18.056 -0.4158
13.5107 18.037 18.4294 -0.3924
13.5122 18.4873 18.8003 -0.313
13.5137 18.9552 19.1672 -0.212
13.5152 19.4201 19.5283 -0.1082
13.5167 19.8541 19.8816 -0.0275
13.5182 20.288 20.2253 0.0627
13.5197 20.6617 20.557 0.1047
13.5212 20.9523 20.8747 0.0776
13.5227 21.2429 21.1763 0.0666
13.5242 21.6538 21.4596 0.1942
13.5257 22.1041 21.7221 0.382
13.5272 22.5407 21.9616 0.5791
13.5287 22.8326 22.1762 0.6564
13.5302 23.1245 22.3639 0.7606
13.5317 23.389 22.5224 0.8666
13.5332 23.6157 22.6502 0.9655
13.5347 23.8425 22.7458 1.0967
13.5362 23.8238 22.808 1.0158
13.5377 23.7249 22.8354 0.8895
13.5392 23.6299 22.8273 0.8026
13.5407 23.5769 22.7836 0.7933
13.5422 23.5239 22.7042 0.8197
13.5437 23.4848 22.5888 0.896
13.5452 23.4649 22.4384 1.0265
13.5467 23.445 22.6393 0.8057
13.5482 23.2281 22.0372 1.1909
13.5497 22.9468 21.7888 1.158
13.5512 22.6511 21.5112 1.1399
13.5527 22.2048 21.2065 0.9983
13.5542 21.7585 20.8773 0.8812
13.5557 21.2848 20.5256 0.7592
13.5572 20.7732 20.1544 0.6188
13.5587 20.2617 19.7666 0.4951
13.5602 19.7643 19.3649 0.3994
13.5617 19.2715 18.9519 0.3196
13.5632 18.7793 18.5307 0.2486
13.5647 18.3136 18.1037 0.2099
13.5662 17.848 17.6732 0.1748
13.5677 17.3696 17.2423 0.1273
13.5692 16.8679 16.8128 0.0551
13.5707 16.3662 16.3868 -0.0206
13.5722 15.8892 15.9661 -0.0769
13.5737 15.4235 15.5523 -0.1288
13.5752 14.9577 15.1469 -0.1892
13.5767 14.5744 14.751 -0.1766
13.5782 14.1951 14.3655 -0.1704
13.5797 13.8081 13.9915 -0.1834
13.5812 13.4022 13.6294 -0.2272
13.5827 12.9963 13.2798 -0.2835
13.5842 12.6172 12.9429 -0.3257
13.5857 12.2547 12.6191 -0.3644
13.5872 11.8921 12.3084 -0.4163
13.5887 11.6098 12.0105 -0.4007
13.5902 11.3378 11.7256 -0.3878
13.5917 11.0728 11.4535 -0.3807
13.5932 10.8327 11.1938 -0.3611
13.5947 10.5926 10.9462 -0.3536
13.5962 10.3646 10.7103 -0.3457
13.5977 10.1463 10.486 -0.3397
13.5992 9.92804 10.2726 -0.34456
13.6007 9.70355 10.0698 -0.36625
13.6022 9.4777 9.87714 -0.39944
13.6037 9.26206 9.69429 -0.43223
13.6052 9.10278 9.52068 -0.4179
13.6067 8.9435 9.3559 -0.4124
13.6082 8.80202 9.19954 -0.39752
13.6097 8.68512 9.05129 -0.36617
13.6112 8.56823 8.91062 -0.34239
13.6127 8.46499 8.77716 -0.31217
13.6142 8.36624 8.65056 -0.28432
13.6157 8.26739 8.53051 -0.26312
13.6172 8.164 8.41658 -0.25258
13.6187 8.0606 8.30845 -0.24785
13.6202 7.95658 8.20583 -0.24925
13.6217 7.85142 8.10846 -0.25704
13.6232 7.74625 8.01598 -0.26973
13.6247 7.67885 7.92813 -0.24928
13.6262 7.6346 7.84467 -0.21007
13.6277 7.59035 7.7654 -0.17505
13.6292 7.52094 7.69003 -0.16909
13.6307 7.44833 7.61834 -0.17001
13.6322 7.37922 7.55015 -0.17093
13.6337 7.32254 7.48529 -0.16275
13.6352 7.26586 7.42352 -0.15766
13.6367 7.19862 7.3647 -0.16608
13.6382 7.12026 7.30866 -0.1884
13.6397 7.04189 7.25527 -0.21338
13.6412 7.00986 7.20435 -0.19449
13.6427 6.99299 7.15577 -0.16278
13.6442 6.97593 7.10942 -0.13349
13.6457 6.95677 7.06518 -0.10841
13.6472 6.93761 7.02292 -0.08531
13.6487 6.90983 6.98253 -0.0727
13.6502 6.86628 6.94393 -0.07765
13.6517 6.82273 6.90703 -0.0843
13.6532 6.77247 6.87172 -0.09925
13.6547 6.7181 6.83792 -0.11982
13.6562 6.66372 6.80557 -0.14185
13.6577 6.62443 6.77459 -0.15016
13.6592 6.58707 6.74489 -0.15782
13.6607 6.54908 6.71643 -0.16735
13.6622 6.50885 6.68915 -0.1803
13.6637 6.46863 6.66298 -0.19435
13.6652 6.47429 6.63787 -0.16358
13.6667 6.52836 6.61377 -0.08541
13.6682 6.58243 6.59064 -0.00821
13.6697 6.5308 6.56842 -0.03762
13.6712 6.44455 6.54708 -0.10253
13.6727 6.35987 6.52657 -0.1667
13.6742 6.35164 6.50686 -0.15522
13.6757 6.34342 6.48791 -0.14449
13.6772 6.33676 6.46968 -0.13292
13.6787 6.33395 6.45215 -0.1182
13.6802 6.33115 6.43529 -0.10414
13.6817 6.33075 6.41906 -0.08831
13.6832 6.33228 6.40343 -0.07115
13.6847 6.3338 6.38839 -0.05459
13.6862 6.33312 6.3739 -0.04078
13.6877 6.33194 6.35995 -0.02801
13.6892 6.32599 6.3465 -0.02051
13.6907 6.26964 6.33354 -0.0639
13.6922 6.2133 6.32105 -0.10775
13.6937 6.17435 6.30901 -0.13466
13.6952 6.16724 6.2974 -0.13016
13.6967 6.16013 6.28619 -0.12606
13.6982 6.18856 6.27539 -0.08683
13.6997 6.23876 6.26497 -0.02621
13.7012 6.28896 6.25491 0.03405
13.7027 6.28259 6.2452 0.03739
13.7042 6.26899 6.23582 0.03317
13.7057 6.25324 6.22677 0.02647
13.7072 6.22561 6.21803 0.00758
13.7087 6.19797 6.20959 -0.01162
13.7102 6.18826 6.20143 -0.01317
13.7117 6.20331 6.19355 0.00976
13.7132 6.21836 6.18594 0.03242
13.7147 6.188 6.17858 0.00942
13.7162 6.13692 6.17146 -0.03454
13.7177 6.08647 6.16458 -0.07811
13.7192 6.06708 6.15793 -0.09085
13.7207 6.04768 6.1515 -0.10382
13.7222 6.03372 6.14528 -0.11156
13.7237 6.02971 6.13926 -0.10955
13.7252 6.0257 6.13344 -0.10774
13.7267 6.01661 6.12781 -0.1112
13.7282 6.0052 6.12236 -0.11716
13.7297 5.9938 6.11708 -0.12328
13.7312 5.98297 6.11198 -0.12901
13.7327 5.97214 6.10704 -0.1349
13.7342 5.96673 6.10225 -0.13552
